,CNY,JPY,INR,EUR,GBP,time,USD
247,1089.073845034558,1094.784368021438,1098.3636905205155,1063.0405801738389,1064.1540096256015,1486630320,1061.5
248,1088.897781011277,1095.0700312639572,1098.3636905205155,1063.0192502532927,1064.1540096256015,1486630380,1061.51
249,1088.8861404146962,1095.785707905315,1094.2592895971404,1062.0807337492668,1065.0915682230138,1486630440,1061.36
250,1091.6769734448892,1096.1180884323358,1097.856876908184,1063.3285341012104,1063.9914994687167,1486630500,1061.33
251,1090.7748272098945,1097.0436802143813,1093.297192642788,1062.9765904122007,1064.4540283767735,1486630560,1061.6
252,1090.6860676609676,1097.184814649397,1093.297192642788,1063.147229776569,1064.9415588474278,1486630620,1061.28
253,1089.404146962532,1096.1994640464493,1093.338595576737,1063.2325494587533,1064.9415588474278,1486630680,1061.36
254,1091.262277191706,1096.4464493077267,1078.9941172090253,1062.4860022396417,1064.9415588474278,1486630740,1061.51
255,1090.5405602037106,1096.5322912014292,1092.8944820909971,1062.4433423985497,1064.0290018126132,1486630800,1061.53
256,1090.5289196071299,1096.7185350602947,1092.8944820909971,1063.4565136244867,1064.041502593912,1486630860,1061.52
257,1091.8835940341944,1096.686913800804,1092.8944820909971,1063.520503386125,1063.903993999625,1486630920,1061.25
258,1091.1589668970535,1096.6976328718179,1092.8944820909971,1063.57382818749,1065.1790736921057,1486630980,1061.18
259,1090.5056384139689,1096.7420276909334,1092.8944820909971,1063.584493147763,1065.1790736921057,1486631040,1061.22
260,1090.6889778101129,1096.6918267083518,1078.6170228609726,1063.584493147763,1064.0165010313144,1486631100,1061.33
261,1091.0512913786831,1096.5548012505583,1078.6170228609726,1063.5311683463979,1064.7040440027502,1486631160,1060.96
262,1091.4572571844308,1095.5378293881197,1078.6170228609726,1063.552498266944,1064.716544784049,1486631220,1060.43
263,1091.004728992361,1095.5452434122376,1078.6170228609726,1063.541833306671,1066.0791299456214,1486631280,1060.55
264,1089.101491451437,1095.3915140687807,1094.0349988830144,1063.541833306671,1065.529095568473,1486631340,1060.41
265,1090.226264096035,1095.317195176418,1094.0351478144316,1062.19804831227,1065.4540908806798,1486631400,1060.16
266,1089.182975627501,1095.1058508262618,1094.0351478144316,1060.9715778808725,1062.8789299331208,1486631460,1059.72
267,1089.185885776646,1094.454488610987,1076.8617171792391,1061.9314243054446,1062.8539283705231,1486631520,1059.48
268,1089.4507093488542,1094.2588655649843,1094.2592895971404,1060.8969231589613,1061.6913557097316,1486631580,1058.82
269,1089.3954165150965,1094.421348816436,1058.2863951150496,1060.9182530795072,1062.5914119632475,1486631640,1058.96
270,1089.193161149509,1095.14336757481,1076.2738848760148,1061.675465258892,1062.77892368273,1486631700,1059.06
271,1089.4259730811204,1094.9421170165253,1075.0651574949736,1061.654135338346,1062.5789111819488,1486631760,1059.13
272,1090.7413604947253,1094.9760607414025,1094.6185121751435,1060.6622940329546,1061.6913557097316,1486631820,1059.16
273,1090.7209894507093,1094.9378293881196,1094.6186611065605,1061.5154908547966,1060.6912932058253,1486631880,1058.89
274,1090.620589305202,1095.1913354175972,1094.6191079008117,1061.4515010931584,1060.6787924245266,1486631940,1059.09
275,1090.7719170607495,1095.4254577936579,1094.6191079008117,1061.5154908547966,1060.8413025814114,1486632000,1059.48
276,1090.7704619861768,1095.391424743189,1095.886365328766,1061.6221404575267,1060.8663041440088,1486632060,1059.32
277,1090.8650418333941,1094.9796337650737,1074.531089433316,1061.6861302191649,1061.5663478967435,1486632120,1059.22
278,1090.8301200436522,1095.0728896828941,1095.8866631916003,1060.8329333973231,1061.753859616226,1486632180,1058.94
279,1091.778828664969,1094.6267976775346,1095.8868121230175,1061.4088412520664,1060.803800237515,1486632240,1059.17
280,1090.6453255729357,1094.328718177758,1052.940948693127,1061.4195062123395,1061.6913557097316,1486632300,1058.87
281,1089.5685703892325,1094.2776239392585,1095.6412242162485,1061.4195062123395,1060.5412838302393,1486632360,1058.88
282,1091.7424518006549,1094.4870031263958,1095.6412242162485,1061.5901455767078,1060.0912557034815,1486632420,1059.19
283,1088.846853401237,1093.948280482358,1095.6412242162485,1061.6434703780728,1061.0288143008938,1486632480,1059.53
284,1088.3288468534013,1093.247521214828,1053.2154292948096,1061.5901455767078,1060.941308831802,1486632540,1059.11
285,1089.801382320844,1093.6601161232693,1095.9325340680616,1061.5688156561616,1061.0413150821926,1486632600,1059.95
286,1089.671880683885,1094.2472532380527,1095.9325340680616,1061.5901455767078,1061.9913744609037,1486632660,1059.66
287,1088.4321571480539,1094.4761054041983,1095.9325340680616,1061.675465258892,1062.0788799299955,1486632720,1059.09
288,1089.407057111677,1094.547476552032,1074.8934395710776,1063.8404521943155,1061.6913557097316,1486632780,1059.71
289,1087.7337213532194,1094.5580169718623,1074.8934395710776,1063.9044419559539,1061.6913557097316,1486632840,1060.05
290,1088.2590032739179,1094.7914247431888,1074.8934395710776,1063.7764624326776,1060.4787799237452,1486632900,1060.17
291,1087.684248817752,1094.7133541759715,1096.8448879291086,1063.7871273929504,1060.4787799237452,1486632960,1060.11
292,1089.0592942888325,1094.4930772666369,1096.8448879291086,1063.7871273929504,1060.4787799237452,1486633020,1059.72
293,1089.4012368133867,1094.5416703885662,1096.8448879291086,1063.147229776569,1060.5162822676416,1486633080,1060.52
294,1089.271735176428,1094.710674408218,1096.8448879291086,1063.1365648162962,1062.6039127445465,1486633140,1060.2
295,1087.789014186977,1094.9531933899061,1096.9205450889865,1063.104569935477,1062.6039127445465,1486633200,1060.05
296,1087.7424518006549,1094.8350156319784,1096.9247151686648,1063.2325494587533,1062.6039127445465,1486633260,1060.37
297,1089.0549290651147,1094.426261723984,1092.821803559461,1063.6698128299472,1062.6039127445465,1486633320,1060.41
298,1089.2964714441616,1094.45413130862,1092.5771092411944,1063.9257718764998,1061.4913432089504,1486633380,1060.53
299,1089.4128774099672,1094.5492630638678,1092.5771092411944,1063.6804777902203,1062.128883055191,1486633440,1060.11
300,1089.1145871225901,1094.6202769093345,1078.5322808846527,1063.9151069162267,1062.128883055191,1486633500,1060.26
301,1089.1102218988724,1094.7959803483698,1093.0666468091445,1063.584493147763,1062.128883055191,1486633560,1060.16
302,1087.9345216442343,1094.8751228226888,1093.0666468091445,1064.6509891750654,1062.2038877429839,1486633620,1060.32
303,1087.6784285194617,1094.9605180884323,1093.0592002382905,1064.6509891750654,1062.2038877429839,1486633680,1060.59
304,1089.1102218988724,1094.754086645824,1093.0592002382905,1065.4615261558151,1062.2038877429839,1486633740,1060.56
305,1087.8224809021463,1094.9395265743635,1093.0612852781296,1065.7388151229136,1061.5038439902494,1486633800,1060.42
306,1087.9272462713714,1095.2464493077266,1091.1507930597961,1065.7601450434597,1061.5038439902494,1486633860,1060.55
307,1089.3313932339033,1095.5660562751227,1091.1507930597961,1065.8561296859168,1062.8289268079254,1486633920,1059.9
308,1089.4972717351764,1095.4922733363107,1091.1507930597961,1064.2563856449635,1062.8289268079254,1486633980,1060.43
309,1088.2299017824664,1095.584814649397,1091.1507930597961,1065.5788407188184,1062.7289205575348,1486634040,1060.35
310,1088.0436522371772,1095.3327378293882,1090.8070593491698,1065.9307844078282,1062.7289205575348,1486634100,1059.99
311,1088.2939250636596,1095.435283608754,1090.8070593491698,1065.6321655201834,1062.4914057128572,1486634160,1060.14
312,1089.5351036740633,1095.226261723984,1060.7078710253927,1065.9201194475552,1063.4664666541657,1486634220,1060.36
313,1089.5234630774828,1094.8843233586422,1060.7078710253927,1065.984109209193,1063.6289768110507,1486634280,1060.06
314,1087.9054201527829,1094.9461366681553,1060.7078710253927,1065.9734442489203,1062.4664041502592,1486634340,1060.15
315,1089.2426336849765,1094.8903081732917,1060.7078710253927,1065.1629072681706,1062.7164197762359,1486634400,1060.57
316,1087.8006547835578,1094.785261277356,1088.6444262417158,1064.1390710819603,1062.7414213388336,1486634460,1061.23
317,1087.5911240451073,1094.7777579276462,1090.0192121528037,1064.1390710819603,1062.1788861803864,1486634520,1061.1
318,1087.463077482721,1094.7772219740955,1063.7618586640851,1064.096411240868,1063.3789611850739,1486634580,1061.16
319,1087.3015642051655,1094.5932112550247,1063.8092188547175,1062.8699408094706,1063.3789611850739,1486634640,1060.68
320,1087.404874499818,1095.1231799910674,1063.8092188547175,1063.147229776569,1063.3789611850739,1486634700,1060.6
321,1087.3932339032376,1095.0670835194283,1063.8092188547175,1063.1898896176613,1063.1164447777985,1486634760,1060.49
322,1087.1822480902147,1095.1690933452433,1091.2898950033511,1063.1258998560231,1063.1164447777985,1486634820,1060.4
323,1086.753001091306,1094.7187137114784,1058.0207014669745,1063.0405801738389,1062.77892368273,1486634880,1060.37
324,1086.2917424518007,1094.7332737829388,1075.833792538536,1063.9044419559539,1062.77892368273,1486634940,1059.94
325,1086.3906875227356,1094.8811076373381,1078.2216099486188,1064.064416360049,1062.77892368273,1486635000,1059.3
326,1086.9610767551837,1095.0951317552478,1078.2216099486188,1064.064416360049,1062.77892368273,1486635060,1059.44
327,1086.2684612586395,1095.2362661902634,1078.2216099486188,1063.9790966778648,1062.77892368273,1486635120,1059.26
328,1086.3193888686794,1095.4535060294775,1063.7410082656936,1063.8084573134965,1062.77892368273,1486635180,1059.18
329,1086.2233539468898,1095.1580169718625,1063.7410082656936,1063.9151069162267,1062.9414338396148,1486635240,1059.37
330,1086.5638413968716,1095.0623492630639,1063.7410082656936,1063.7977923532235,1061.828864304019,1486635300,1059.6
331,1086.498363041106,1095.0433229120142,1092.6767443592225,1063.9257718764998,1062.8414275892244,1486635360,1059.48
332,1086.5667515460168,1095.2569897275569,1092.6858291756646,1063.6271529888552,1061.4163385211575,1486635420,1059.77
333,1086.5973081120408,1095.5907994640463,1092.6858291756646,1063.8191222737696,1062.2288893055816,1486635480,1059.75
334,1087.0512913786833,1095.825011165699,1092.4709211408149,1063.8724470751347,1062.2288893055816,1486635540,1059.87
335,1086.5405602037106,1096.3181777579277,1092.4724104549855,1063.8404521943155,1061.4163385211575,1486635600,1059.56
336,1086.3368497635504,1096.1824028584188,1092.4724104549855,1064.8749533407988,1061.4163385211575,1486635660,1059.46
337,1087.6216806111315,1096.454488610987,1093.405614714424,1064.7256438969766,1062.1538846177884,1486635720,1059.97
338,1086.824299745362,1096.534435015632,1093.405614714424,1063.7764624326776,1061.378836177261,1486635780,1060.55
339,1087.2404510731176,1096.7628405538187,1093.5094199121306,1064.6616541353383,1061.5413463341458,1486635840,1060.76
340,1088.1687886504183,1097.1308619919607,1093.519249385658,1064.6189942942462,1061.4163385211575,1486635900,1060.42
341,1087.3539468897782,1096.0540419830281,1058.4813463400105,1064.5976643737004,1062.503906494156,1486635960,1060.1
342,1088.2037104401602,1096.3423849933006,1094.3252662149082,1064.9602730229828,1061.4163385211575,1486636020,1060.44
343,1087.1647871953437,1096.133988387673,1094.3252662149082,1065.0135978243482,1061.5538471154448,1486636080,1060.7
344,1088.2779192433613,1095.924251898169,1094.568918013255,1065.8667946461899,1061.60385024064,1486636140,1060.06
345,1087.0134594397964,1096.0578829834747,1094.568918013255,1065.7494800831867,1061.5538471154448,1486636200,1060.31
346,1087.3714077846491,1096.1414917373827,1094.568918013255,1065.877459606463,1061.5538471154448,1486636260,1060.04
347,1087.307384503456,1096.1427422956676,1094.568918013255,1064.7469738175225,1061.1038189886867,1486636320,1059.84
348,1086.4692615496544,1095.8356409111211,1094.568918013255,1064.3203754066017,1061.1038189886867,1486636380,1060.09
349,1086.5973081120408,1095.9375614113444,1090.588874823144,1064.2030608435985,1061.1038189886867,1486636440,1059.84
350,1086.4343397599127,1095.723358642251,1090.1563779879366,1063.6698128299472,1061.241327582974,1486636500,1059.56
351,1086.590032739178,1095.14336757481,1090.1577183706904,1064.2243907641443,1061.4038377398588,1486636560,1059.5
352,1086.5652964714443,1095.2159892809289,1090.1781219748307,1064.2137258038715,1062.1663853990874,1486636620,1059.17
353,1087.4776282284467,1095.1432782492184,1090.1797602204185,1064.2243907641443,1061.6538533658352,1486636680,1061.78
354,1087.7089850854857,1095.1960696739616,1090.210886886589,1064.0324214792302,1061.6538533658352,1486636740,1058.57
355,1088.1586031284103,1095.3862438588656,1090.210886886589,1064.2137258038715,1061.7663603975247,1486636800,1059.18
356,1086.8694070571119,1095.1904421616794,1090.210886886589,1064.1070762011411,1061.7663603975247,1486636860,1059.05
357,1088.0873044743544,1095.3715051362215,1090.210886886589,1064.2030608435985,1064.8415525970372,1486636920,1059.06
358,1088.208075663878,1095.0460920053595,1090.210886886589,1064.7683037380687,1061.8663666479156,1486636980,1058.83
359,1086.6496907966534,1095.139705225547,1090.210886886589,1064.7789686983417,1061.8663666479156,1486637040,1058.75
360,1088.238632229902,1095.1345243412238,1090.210886886589,1065.1309123873514,1061.8663666479156,1486637100,1058.95
361,1089.2833757730084,1095.43608753908,1058.8130166058531,1064.6296592545193,1061.7038564910306,1486637160,1059.25
362,1088.1673335758458,1095.4425189816882,1058.8130166058531,1065.2268970298085,1061.5913494593412,1486637220,1059.99
363,1088.4627137140778,1095.505314872711,1058.8130166058531,1064.8642883805257,1061.4163385211575,1486637280,1059.77
364,1088.8541287740998,1095.37293434569,1093.311490058828,1065.1949021489895,1061.466341646353,1486637340,1059.71
365,1088.717351764278,1095.735238945958,1093.311490058828,1065.0989175065324,1061.6913557097316,1486637400,1059.83
366,1088.6707893779558,1096.035998213488,1093.3123836473305,1064.096411240868,1061.6788549284329,1486637460,1059.89
367,1088.6882502728265,1096.313979455114,1093.2276416710106,1065.3548765530848,1061.6788549284329,1486637520,1060.16
368,1089.607857402692,1096.6690486824475,1092.0781889939683,1063.8937769956806,1062.2413900868803,1486637580,1060.99
369,1089.0796653328484,1096.7517641804377,1092.0781889939683,1065.397536394177,1063.753984624039,1486637640,1060.94
370,1090.6467806475082,1096.6841447074587,1092.5888748231441,1065.0669226257132,1062.5164072754546,1486637700,1061.12
371,1089.508912331757,1097.0258150960249,1092.5888748231441,1066.1334186530155,1063.3914619663728,1486637760,1061.48
372,1090.668606766097,1096.950781598928,1063.6051828133145,1066.1654135338347,1063.3914619663728,1486637820,1061.79
373,1089.359039650782,1096.466726217061,1063.6051828133145,1066.1440836132886,1062.8789299331208,1486637880,1061.78
374,1087.2651873408513,1095.6576150066994,1086.3616054806762,1066.1440836132886,1063.816488530533,1486637940,1062.12
375,1087.8530374681704,1095.26065207682,1093.5485888748233,1066.1547485735616,1064.1540096256015,1486638000,1061.81
376,1088.801746089487,1095.4994193836535,1093.4748678233673,1066.2294032954728,1062.2288893055816,1486638060,1062.34
377,1088.3754092397235,1095.9839213934792,1093.4748678233673,1066.2400682557457,1062.2288893055816,1486638120,1062.14
378,1086.9756275009095,1095.9870477891916,1094.4616873929556,1066.1867434543808,1062.2288893055816,1486638180,1061.88
379,1088.0421971626047,1095.9388119696293,1094.839824260928,1066.2187383351998,1061.9538721170072,1486638240,1061.85
380,1087.9810840305565,1096.1189816882536,1082.99694690595,1066.2613981762918,1062.0663791486968,1486638300,1061.71
381,1087.9869043288468,1096.1916927199643,1082.99694690595,1066.2720631365648,1061.7413588349273,1486638360,1061.64
382,1087.8224809021463,1096.1009379187137,1086.3616054806762,1066.336052898203,1061.7413588349273,1486638420,1061.96
383,1088.0523826846127,1095.9709691826708,1083.0340308288035,1066.282728096838,1064.2790174385898,1486638480,1062.13
384,1087.9170607493634,1095.888075033497,1083.0340308288035,1066.2613981762918,1063.078942433902,1486638540,1061.97
385,1088.2037104401602,1095.6812862885217,1086.3616054806762,1066.5066922625713,1064.0290018126132,1486638600,1062.12
386,1088.1993452164425,1096.0761947297901,1086.3616054806762,1066.5066922625713,1064.0040002500155,1486638660,1061.93
387,1088.0843943252091,1096.1079946404643,1067.9155558865143,1066.4853623420254,1063.0414400900056,1486638720,1061.97
388,1088.506365951255,1095.9799910674408,1084.4094124655596,1066.314722977657,1063.0414400900056,1486638780,1062.13
389,1087.1866133139324,1096.0490397498884,1084.4177526249161,1066.346717858476,1062.3038939933745,1486638840,1061.87
390,1087.470352855584,1096.4990620812864,1067.352892992777,1066.336052898203,1063.3539596224764,1486638900,1061.94
391,1087.3932339032376,1096.3810629745421,1067.352892992777,1066.4000426598411,1063.3539596224764,1486638960,1062.02
392,1086.0778464896325,1096.390084859312,1086.263757539653,1066.314722977657,1064.4290268141758,1486639020,1061.94
393,1086.058930520189,1096.4472532380528,1086.263757539653,1066.2720631365648,1064.6540408775547,1486639080,1061.83
394,1086.1607857402694,1096.3965163019204,1086.2953310000746,1066.346717858476,1064.2790174385898,1486639140,1061.99
395,1086.3208439432522,1096.5424743188923,1086.2953310000746,1066.346717858476,1062.4414025876617,1486639200,1062.05
396,1086.457620953074,1096.908977221974,1086.2953310000746,1066.2933930571107,1064.3290205637852,1486639260,1062.11
397,1087.5678428519464,1097.2017865118357,1085.9876386923822,1066.336052898203,1062.4414025876617,1486639320,1062.52
398,1086.3106584212442,1097.0673514962036,1085.9563630947948,1066.4533674612062,1064.0665041565098,1486639380,1062.31
399,1087.1138595853038,1097.131129968736,1086.0202546727232,1066.4640324214793,1064.0665041565098,1486639440,1062.25
400,1087.3015642051655,1097.1731129968737,1086.0202546727232,1066.5493521036633,1063.816488530533,1486639500,1061.84
401,1087.157511822481,1097.2395712371595,1076.2016531387296,1066.4427025009334,1064.1290080630038,1486639560,1061.82
402,1087.2680974899965,1097.1727556945066,1076.2016531387296,1065.5575107982722,1063.8789924370271,1486639620,1060.49
403,1087.4208803201166,1097.3230013398838,1088.106634894631,1065.5468458379994,1062.8414275892244,1486639680,1060.68
404,1087.2331757002548,1097.545511389013,1088.1122942884804,1065.984109209193,1060.9288080505032,1486639740,1060.71
405,1087.1618770461987,1097.3921393479231,1088.1122942884804,1065.7494800831867,1062.8289268079254,1486639800,1060.57
406,1087.2273554019644,1097.4379633765072,1088.1122942884804,1065.7388151229136,1062.8914307144196,1486639860,1060.2
407,1086.5245543834124,1096.7673961589994,1059.5913321915257,1065.8134698448248,1062.8914307144196,1486639920,1060.56
408,1086.5056384139689,1097.3609647163912,1062.8947799538314,1065.802804884552,1062.7289205575348,1486639980,1060.37
409,1086.4896325936704,1097.477891916034,1062.8947799538314,1066.1120887324694,1063.4664666541657,1486640040,1060.05
410,1087.2098945070936,1097.5381866904868,1062.8947799538314,1066.1547485735616,1063.4664666541657,1486640100,1059.67
411,1087.2098945070936,1097.1012952210808,1062.8947799538314,1066.1227536927424,1062.7664229014313,1486640160,1060.11
412,1087.0803928701346,1097.2615453327378,1062.9116092039617,1066.1760784941077,1062.7664229014313,1486640220,1060.24
413,1086.9305201891598,1097.377400625279,1062.9116092039617,1065.7601450434597,1062.4789049315582,1486640280,1060.29
414,1087.0571116769736,1097.2980794997768,1062.9116092039617,1066.1334186530155,1062.4789049315582,1486640340,1059.72
415,1087.126955256457,1096.971683787405,1064.5215578226228,1064.480349810697,1062.4414025876617,1486640400,1060.74
416,1087.126955256457,1096.7695399732024,1064.5215578226228,1064.8429584599799,1062.4414025876617,1486640460,1060.91
417,1086.264096034922,1096.674586869138,1064.5215578226228,1065.9734442489203,1062.4414025876617,1486640520,1060.95
418,1086.2379046926155,1096.9380080393032,1091.819048328245,1065.877459606463,1062.4414025876617,1486640580,1061.32
419,1086.236449618043,1097.0828941491736,1091.819048328245,1065.834799765371,1062.8789299331208,1486640640,1060.38
420,1086.9232448162968,1096.9313979455114,1091.819048328245,1065.8561296859168,1062.8789299331208,1486640700,1060.37
421,1086.3193888686794,1096.8715497990174,1091.819048328245,1066.1227536927424,1062.8789299331208,1486640760,1060.92
422,1086.2510003637688,1097.04510942385,1091.819048328245,1064.853623420253,1065.679104944059,1486640820,1060.89
423,1085.8683157511823,1097.0191156766414,1091.819048328245,1064.2350557244174,1062.9539346209137,1486640880,1061.23
424,1085.501636958894,1097.0244752121482,1078.3386700424455,1065.877459606463,1062.8289268079254,1486640940,1061.42
425,1085.0389232448165,1096.8067887449754,1078.3386700424455,1065.429531274996,1062.6914182136384,1486641000,1061.41
426,1085.101491451437,1096.7679321125502,1076.5212599597887,1066.357382818749,1063.8664916557284,1486641060,1061.51
427,1085.5409239723538,1097.2869138008039,1076.6310224141782,1066.4000426598411,1063.8664916557284,1486641120,1061.5
428,1085.6675154601674,1097.2365341670388,1076.6310224141782,1066.314722977657,1062.3288955559722,1486641180,1061.38
429,1086.399417970171,1097.0460026797678,1089.5045051753668,1066.357382818749,1063.7039814988436,1486641240,1061.38
430,1085.1844307020735,1097.064314426083,1089.5786730210739,1066.336052898203,1062.5289080567536,1486641300,1061.12
431,1085.1844307020735,1097.1567664135775,1090.453645096433,1066.2080733749267,1063.1539471216952,1486641360,1061.18
432,1085.0956711531467,1096.7869584635998,1083.4234864844739,1066.314722977657,1062.4789049315582,1486641420,1060.99
433,1086.4314296107675,1096.759446181331,1083.4234864844739,1065.9201194475552,1062.4789049315582,1486641480,1061.12
434,1086.651145871226,1096.9203215721304,1078.9422890758806,1065.9201194475552,1063.1039439964998,1486641540,1061.63
435,1086.5783921425973,1096.9469405984814,1079.1790900290416,1065.898789527009,1063.1039439964998,1486641600,1060.92
436,1085.3590396507823,1096.712639571237,1079.0858589619481,1066.346717858476,1063.7164822801424,1486641660,1061.33
437,1085.8479447071663,1096.5186243858864,1079.1376870950928,1066.357382818749,1062.8789299331208,1486641720,1061.11
438,1084.6678792288105,1096.5214828048236,1091.9008116762232,1066.4746973817523,1063.966497906119,1486641780,1061.37
439,1085.7562750090942,1096.558642251005,1091.737731774518,1066.368047779022,1063.966497906119,1486641840,1061.48
440,1084.411786104038,1096.6032157213042,1078.9653734455285,1066.346717858476,1063.303956497281,1486641900,1061.56
441,1085.9890869407059,1095.8312639571236,1078.9653734455285,1066.336052898203,1062.3538971185699,1486641960,1061.29
442,1086.0691160421973,1096.14336757481,1078.9653734455285,1066.304058017384,1063.4789674354647,1486642020,1061.26
443,1084.030556566024,1095.6521661456006,1078.9653734455285,1066.2720631365648,1063.4039627476716,1486642080,1061.1
444,1084.5776646053112,1095.7153193389906,1065.0682850547323,1065.40820135445,1062.4539033689605,1486642140,1061.07
445,1086.2437249909058,1095.6244752121484,1081.1415593119368,1065.3442115928117,1063.31645727858,1486642200,1060.88
446,1084.9559839941796,1095.7075480125056,1081.143197557525,1065.0562576654402,1063.6539783736482,1486642260,1060.97
447,1084.534012368134,1095.870477891916,1081.1664308585896,1064.896283261345,1063.6539783736482,1486642320,1060.89
448,1084.5311022189887,1095.4546672621705,1083.4234864844739,1064.2030608435985,1063.891493218326,1486642380,1060.58
449,1084.1760640232812,1095.8100937918714,1083.4234864844739,1064.1604010025062,1063.5914744671543,1486642440,1060.19
450,1084.122226264096,1095.8320678874497,1082.083252662149,1064.8642883805257,1062.7539221201323,1486642500,1060.35
451,1084.0,1095.4568110763732,1082.0836994564004,1064.8856183010719,1062.3788986811676,1486642560,1060.16
452,1083.1051291378685,1095.5907101384546,1082.0457219450445,1064.7683037380687,1061.2038252390773,1486642620,1060.41
453,1084.0945798472171,1095.666368914694,1082.0457219450445,1064.469684850424,1060.6037877367335,1486642680,1060.41
454,1082.096762459076,1096.527020991514,1082.0457219450445,1064.469684850424,1060.4287767985497,1486642740,1060.77
455,1083.7642779192433,1096.089414917374,1082.0457219450445,1064.469684850424,1060.4287767985497,1486642800,1060.52
456,1082.8126591487814,1096.4767306833407,1083.322213120858,1063.9151069162267,1062.3288955559722,1486642860,1060.07
457,1083.4907238996,1096.5046895935684,1067.9003648819719,1064.437689969605,1062.1538846177884,1486642920,1059.95
458,1082.4532557293562,1096.1986601161232,1067.9003648819719,1064.000426598411,1061.1163197699857,1486642980,1059.93
459,1082.3004728992362,1096.2945064761054,1067.2766401072306,1064.000426598411,1061.1163197699857,1486643040,1059.66
460,1085.699527100764,1096.1567664135775,1067.2766401072306,1063.9684317175918,1061.1163197699857,1486643100,1059.26
461,1082.8053837759185,1096.3059401518535,1067.2766401072306,1064.1817309230523,1061.0538158634913,1486643160,1059.07
462,1085.46526009458,1096.2755694506477,1067.2766401072306,1064.1604010025062,1061.0038127382961,1486643220,1059.15
463,1084.4277919243361,1096.6603841000447,1067.2766401072306,1064.1497360422331,1061.9163697731108,1486643280,1058.97
464,1082.9305201891598,1096.7698972755695,1087.1180281480379,1064.1497360422331,1062.3038939933745,1486643340,1059.13
465,1082.392142597308,1096.6619919606967,1087.1180281480379,1063.8724470751347,1062.3038939933745,1486643400,1059.22
466,1082.8461258639506,1096.9272889682893,1086.9835430784124,1064.2990454860555,1062.7539221201323,1486643460,1059.34
467,1084.3594034194252,1096.6627958910226,1066.0402114826124,1063.8724470751347,1062.2413900868803,1486643520,1059.03
468,1084.9603492178976,1096.869227333631,1066.0402114826124,1064.2243907641443,1061.228826801675,1486643580,1058.97
469,1085.5452891960713,1096.9775792764626,1090.167845707052,1063.8831120354077,1060.0037502343896,1486643640,1059.44
470,1085.0796653328484,1096.7646270656544,1090.167845707052,1064.8002986188876,1059.0536908556785,1486643700,1059.68
471,1085.4419789014187,1096.8105404198302,1090.167845707052,1064.8109635791607,1059.9287455465965,1486643760,1060.54
472,1086.1098581302292,1096.6879857079052,1090.167845707052,1064.053751399776,1061.0538158634913,1486643820,1060.68
473,1085.1771553292108,1096.4917373827602,1090.167845707052,1063.957766757319,1060.4537783611474,1486643880,1061.01
474,1085.1815205529283,1096.4903081732916,1077.634969096731,1064.7789686983417,1063.0289393087066,1486643940,1061.14
475,1084.2371771553294,1096.5502456453773,1077.634969096731,1064.7789686983417,1062.0663791486968,1486644000,1061.22
476,1085.97453619498,1097.1772219740956,1077.634969096731,1064.7896336586145,1061.7663603975247,1486644060,1060.91
477,1085.978901418698,1097.1718624385887,1077.3225109836922,1064.7896336586145,1063.678979936246,1486644120,1061.21
478,1084.162968352128,1097.1048682447522,1077.3225109836922,1064.7896336586145,1062.8539283705231,1486644180,1060.99
479,1085.0316478719535,1097.1850826261723,1077.3225109836922,1064.5976643737004,1062.56641040065,1486644240,1060.99
480,1085.002546380502,1097.4711031710585,1092.724402412689,1064.2670506052366,1062.5164072754546,1486644300,1060.88
481,1086.2277191706075,1097.1815989280929,1076.7879961277831,1064.8002986188876,1062.928933058316,1486644360,1060.68
482,1086.32520916697,1097.0416257257705,1092.7266363839453,1064.906948221618,1062.928933058316,1486644420,1061.17
483,1084.0669334303384,1095.8808396605627,1092.7266363839453,1064.1284061216872,1063.5039689980624,1486644480,1060.81
484,1077.3634048745,1094.0723537293434,1092.2807357212005,1063.7871273929504,1062.8289268079254,1486644540,1058.63
485,1075.126955256457,1093.7350602947745,1093.0106485963215,1059.2331893563696,1056.0910056878554,1486644600,1053.8
486,1076.4641687886506,1094.4281375614112,1066.8192717253705,1057.089532341492,1055.0784424026501,1486644660,1052.7
487,1076.0363768643144,1094.412237606074,1076.8691637500933,1056.7589185730283,1054.128383023939,1486644720,1052.92
488,1076.1236813386686,1093.817954443948,1076.8691637500933,1058.454647256439,1054.0533783361461,1486644780,1052.84
489,1075.7409967260821,1094.084769986601,1070.5051753667437,1056.9722177784888,1053.8783673979622,1486644840,1053.31
490,1076.6635140050928,1094.2254577936578,1069.882195249088,1058.465312216712,1054.8159259953745,1486644900,1053.23
491,1075.252091669698,1094.6398392139347,1077.4240822101424,1058.5506318988962,1055.1784486530407,1486644960,1053.39
492,1074.4838122953802,1094.9473872264402,1077.4261672499815,1058.7106063029917,1054.878429901869,1486645020,1053.54
493,1070.2655511094945,1093.2023224653863,1070.9396083103732,1056.8975630565776,1054.6659166197885,1486645080,1049.39
494,1062.4459803564932,1089.9367574810183,1070.2242907141263,1053.303471444569,1054.3533970873177,1486645140,1042.06
495,1054.42706438705,1087.2746761947296,1070.2242907141263,1047.9389964272384,1052.1657603600224,1486645200,1033.65
496,1053.2077118952348,1085.6042876284055,1061.6806910417754,1045.1661067562522,1030.9644352772048,1486645260,1033.72
